time,SP,PV,OP
444,438.91,442.97,38.34
445,436.66,444.06,37.85
446,438.81,442.75,38.21
447,438.77,436.41,38.98
448,443.15,433.78,39.92
449,443.15,436.19,39.73
450,438.73,434.66,39.44
451,438.7,442.53,38.47
452,440.86,443.41,38.59
453,443.05,452.16,37.7
454,440.84,454.13,37.04
455,443.03,447.34,38.03
456,438.03,442.97,37.89
457,438.56,460.91,35.56
458,436.31,492.41,30.88
459,438.46,471.63,33.13
460,440.63,455.44,35.09
461,438.4,444.28,36.06
462,440.57,434.44,37.55
463,442.76,423.94,39.28
464,440.55,414.31,40.49
465,442.74,410.16,41.66
466,444.95,411.25,42.23
467,439.95,417.59,41.19
468,444.95,419.34,41.9
469,449.38,423.06,42.33
470,449.44,431.38,41.6
471,449.5,443.41,40.27
472,449.55,451.06,39.36
473,447.41,457.41,38.24
474,442.41,456.53,37.57
475,445.22,450.19,38.58
476,445.24,451.28,38.37
477,445.26,450.63,38.38
478,445.28,453.25,37.98
479,445.3,445.16,38.93
480,440.9,440.13,39.01
481,440.88,444.28,38.48
482,443.07,444.28,38.72
483,445.28,451.28,38.08
484,445.3,446.91,38.57
485,443.11,448.22,38.1
486,443.11,447.78,38.09
487,445.32,449.97,38.03
488,445.34,450.19,37.94
489,447.56,450.41,38.14
490,447.6,450.84,38.05
491,442.6,450.19,37.44
492,445.41,443.63,38.57
493,445.43,437.94,39.33
494,445.45,440.34,39.12
495,445.47,440.78,39.13
496,441.08,433.78,39.53
497,445.47,430.5,40.63
498,447.7,432.03,40.91
499,445.53,438.16,40.03
500,443.34,439.25,39.7
501,445.55,442.75,39.59
502,447.78,440.78,40.17
503,447.82,440.34,40.32
504,450.06,443.84,40.26
505,450.12,445.16,40.18
506,445.77,440.78,40.24
507,447.99,441.88,40.46
508,450.24,441.66,40.86
509,448.09,435.09,41.54
510,452.54,435.31,42.26
511,448.21,440.34,41.27
512,448.25,458.28,39.04
513,452.7,457.84,39.55
514,450.57,460.03,38.92
515,450.63,460.91,38.69
516,448.48,455.22,39.02
517,450.73,452.16,39.62
518,448.58,451.28,39.43
519,450.82,458.28,38.78
520,446.47,459.38,37.97
521,446.49,453.91,38.52
522,448.71,450.63,39.14
523,450.96,452.38,39.18
524,446.61,451.94,38.65
525,444.42,449.75,38.58
526,442.21,448.88,38.34
527,444.4,440.78,39.59
528,448.81,446.25,39.5
529,446.64,448.66,38.94
530,446.66,458.94,37.58
531,451.1,455,38.51
532,446.1,454.13,37.92
533,448.95,450.19,38.7
534,446.78,450.63,38.34
535,446.8,444.28,39.12
536,446.82,444.28,39.16
537,449.05,440.78,39.93
538,449.09,440.78,40.05
539,444.09,442.31,39.31
540,440.24,446.03,38.34
541,442.41,446.03,38.55
542,446.8,439.47,39.93
543,446.82,455.44,37.95
544,446.84,460.69,37.16
545,449.07,452.81,38.29
546,449.11,446.47,39.07
547,446.94,446.69,38.8
548,446.96,449.75,38.4
549,446.98,451.28,38.17
550,451.98,454.34,38.37
551,449.28,456.09,37.76
552,444.28,451.28,37.64
553,449.28,453.91,37.86
554,449.32,442.97,39.23
555,449.36,438.81,39.86
556,451.61,455.44,38.12
557,451.66,459.59,37.54
558,451.72,452.81,38.33
559,449.57,452.81,38.03
560,449.61,455.44,37.66
561,447.45,448.88,38.15
562,449.67,439.91,39.59
563,451.92,439.91,40.01
564,449.77,439.91,39.89
565,447.6,438.81,39.88
566,447.62,438.59,40.02
567,452.05,441,40.4
568,449.91,446.03,39.61
569,449.94,445.59,39.72
570,454.4,443.84,40.59
571,452.27,444.72,40.33
572,450.12,438.59,40.95
573,450.16,448.44,39.82
574,454.61,456.31,39.4
575,452.48,456.75,39.05
576,450.34,453.91,39.08
577,448.17,449.31,39.35
578,452.6,445.81,40.37
579,452.66,438.16,41.46
580,450.51,425.03,43.08
581,450.55,431.16,42.62
582,448.38,438.59,41.62
583,443.99,444.94,40.35
584,443.97,448.44,39.88
585,443.95,451.94,39.36
586,448.34,461.56,38.58
587,448.36,463.97,38.09
588,448.38,456.31,38.89
589,443.99,455.88,38.27
590,443.97,460.47,37.52
591,443.95,458.72,37.53
592,443.93,458.28,37.39
593,439.5,471.41,34.92
594,441.64,473.59,34.5
595,437.19,406,42.3
596,442.19,404.25,43.58
597,441.51,421.53,41.74
598,443.68,435.09,40.52
599,443.66,440.78,39.89
600,448.05,449.97,39.3
601,448.07,444.06,40.05
602,443.07,445.81,39.22
603,439.22,443.41,39
604,441.37,449.97,38.37
605,439.12,454.13,37.42
606,439.07,452.16,37.47
607,439.01,452.38,37.27
608,438.95,452.16,37.12
609,438.89,453.03,36.82
610,438.83,452.59,36.69
611,438.77,450.19,36.81
612,440.92,449.09,37.09
613,440.88,439.91,38.17
614,438.64,426.78,39.6
615,440.78,428.09,39.86
616,438.54,434.22,38.94
617,436.27,446.25,37.13
618,438.4,435.75,38.65
619,438.34,433.13,39.02
620,440.49,441.66,38.25
621,442.66,448.22,37.67
622,442.64,440.78,38.56
623,438.21,431.16,39.26
624,438.15,429.63,39.54
625,440.3,435.53,39.16
626,440.26,436.84,39.05
627,440.22,440.13,38.66
628,437.97,433.78,39.2
629,437.91,433.34,39.3
630,442.27,437.94,39.33
631,442.25,437.28,39.47
632,442.23,437.28,39.53
633,442.21,442.75,38.88
634,439.98,441.22,38.78
635,442.15,440.78,39.11
636,442.13,442.75,38.87
637,444.32,454.78,37.58
638,446.53,451.28,38.18
639,446.55,443.84,39.09
640,442.15,444.28,38.5
641,442.13,445.16,38.35
642,446.53,446.47,38.72
643,441.53,447.13,37.98
644,439.89,445.59,37.89
645,442.05,445.16,38.16
646,444.24,442.75,38.72
647,444.24,452.81,37.43
648,442.04,447.56,37.71
649,442.02,442.09,38.35
650,446.41,440.13,39.17
651,446.43,437.06,39.66
652,446.45,432.03,40.44
653,441.45,420.88,41.43
654,437.58,428.97,40.14
655,439.73,434.66,39.79
656,444.11,435.09,40.37
657,446.31,439.47,40.2
658,444.12,440.13,39.92
659,439.71,446.03,38.63
660,444.09,445.59,39.17
661,444.09,443.41,39.44
662,444.09,432.47,40.87
663,444.09,435.97,40.57
664,444.09,437.5,40.47
665,444.09,445.38,39.53
666,444.09,440.78,40.12
667,446.29,440.78,40.45
668,441.9,442.31,39.75
669,439.67,336.22,53.26
670,444.05,361.38,51.9
671,444.05,402.5,47.62
672,441.84,433.78,43.81
673,441.82,467.91,39.47
674,441.8,489.78,36.28
675,446.2,504.44,34.32
676,441.8,501.59,33.36
677,437.37,499.41,32.29
678,442.37,491.53,33.16
679,441.72,488.47,32.83
680,439.5,474.69,33.73
681,435.04,463.75,34.11
682,439.38,454.78,35.47
683,439.34,444.28,36.63
684,444.34,431.38,38.9
685,445.94,425.03,40.1
686,445.96,423.72,40.55
687,443.77,421.31,40.86
688,441.57,422.41,40.73
689,445.96,423.72,41.38
690,445.98,426.13,41.36
691,441.59,431.59,40.33
692,445.98,437.94,40.21
693,443.79,440.56,39.69
694,448.21,441.66,40.16
695,446.04,429.19,41.59
696,446.06,434.66,41.1
697,448.28,440.34,40.79
698,448.32,456.75,38.77
699,443.95,452.81,38.6
700,446.16,457.41,38.17
701,446.18,467.25,36.75
702,446.2,464.84,36.79
703,448.42,454.56,38.18
704,448.46,454.56,38.1
705,448.5,481.69,34.5
706,450.75,471.84,35.64
707,450.8,453.91,37.71
708,450.86,447.78,38.47
709,448.71,430.72,40.45
710,450.96,432.47,40.75
711,448.81,440.13,39.71
712,448.85,437.28,40.2
713,448.89,440.78,39.9
714,446.72,438.59,40.01
715,448.95,434.44,40.95
716,451.2,436.63,41.14
717,453.46,443.41,40.75
718,453.54,427.44,42.97
719,449.2,433.34,41.97
720,444.2,437.28,41.01
721,449.2,440.13,41.39
722,449.28,444.28,40.97
723,449.32,456.09,39.51
724,449.36,460.69,38.82
725,451.61,459.59,39.11
726,456.61,453.91,40.4
727,461.61,456.09,40.8
728,456.61,461.78,39.48
729,451.61,465.06,38.34
730,447.74,462.88,37.94
731,447.76,460.25,38.09
732,449.98,459.38,38.33
733,450.02,455.22,38.75
734,447.86,451.28,38.92
735,450.08,454.56,38.73
736,447.91,449.97,38.99
737,447.93,449.97,38.97
738,450.16,453.91,38.72
739,450.2,451.72,38.96
740,450.24,433.56,41.31
741,445.86,429.63,41.47
742,448.07,432.91,41.54
743,452.5,441.22,41.23
744,452.56,442.09,41.27
745,448.21,445.59,40.39
746,443.81,445.81,39.82
747,448.21,454.13,39.28
748,446.02,455.22,38.78
749,448.23,455.44,38.92
750,448.25,447.34,39.88
751,446.06,448.66,39.44
752,450.47,442.53,40.78
753,452.72,442.31,41.2
754,450.57,441.22,41.2
755,448.4,441.22,41.04
756,448.42,447.13,40.36
757,448.44,456.31,39.19
758,448.46,453.03,39.52
759,446.27,451.06,39.43
760,448.48,455.88,39.03
761,448.5,457.84,38.68
762,448.52,475.56,36.25
763,446.33,459.16,37.75
764,448.54,452.16,38.78
765,446.35,449.97,38.73
766,444.14,442.09,39.42
767,448.54,445.81,39.54
768,448.56,450.41,38.98
769,448.58,453.25,38.59
770,444.18,453.69,37.9
771,444.16,452.59,37.91
772,444.14,450.63,38.06
773,448.54,453.91,38.12
774,448.56,450.63,38.48
775,448.58,448.88,38.68
776,448.6,448.66,38.71
777,446.41,444.94,38.91
778,448.62,447.13,38.93
779,448.64,447.13,38.95
780,446.45,444.06,39.08
781,446.45,443.19,39.23
782,444.24,438.59,39.58
783,446.43,435.75,40.31
784,448.64,441.66,39.97
785,448.66,431.16,41.43
786,444.26,429.19,41.34
787,442.03,441.44,39.65
788,447.03,446.03,39.71
789,452.03,444.06,40.63
790,448.69,443.84,40.33
791,446.51,446.03,39.82
792,446.51,446.25,39.8
793,444.3,444.06,39.8
794,439.87,448.44,38.66
795,439.81,444.06,39.11
796,441.96,440.56,39.79
797,441.92,439.69,39.92
798,441.88,437.72,40.2
799,444.05,438.59,40.42
800,444.03,443.84,39.8
801,444.01,439.91,40.32
802,441.78,441.22,39.91
803,441.74,440.78,39.97
804,443.91,448.44,39.27
805,443.89,453.69,38.52
806,441.66,453.91,38.08
807,446.04,454.56,38.4
808,441.62,457.41,37.35
809,439.38,452.81,37.45
810,439.32,447.56,37.95
811,441.47,450.63,37.72
812,441.43,456.97,36.77
813,439.18,455.88,36.42
814,439.12,443.84,37.76
815,439.07,436.63,38.63
816,439.01,437.06,38.6
817,441.16,446.03,37.73
818,438.91,446.25,37.35
819,438.85,441.66,37.84
820,438.79,445.81,37.26
821,438.73,445.16,37.25
822,438.68,439.91,37.84
823,438.62,432.03,38.84
824,436.35,429.19,39
825,438.48,432.03,39
826,436.21,436.63,38.19
827,433.93,435.31,38.06
828,438.25,434.44,38.72
829,438.19,436.19,38.53
830,438.13,439.69,38.09
831,440.28,444.28,37.76
832,438.03,440.34,37.92
833,440.18,430.94,39.4
834,440.14,438.81,38.49
835,437.89,435.31,38.67
836,437.84,434,38.87
837,437.78,429.84,39.45
838,439.93,437.28,38.86
839,437.68,440.56,38.18
840,437.62,439.25,38.3
841,433.15,437.28,37.96
842,437.46,438.81,38.27
843,437.41,438.38,38.3
844,437.35,427.44,39.7
845,435.08,429.41,39.28
846,437.21,431.16,39.4
847,437.15,431.16,39.47
848,437.09,435.09,39.03
849,432.62,436.19,38.33
850,436.94,434.66,39.05
851,436.88,437.94,38.64
852,436.82,442.53,38.02
853,434.55,436.41,38.45
854,434.48,444.28,37.39
855,434.4,447.13,36.88
856,439.4,451.5,36.8
857,436.51,443.84,37.26
858,434.24,446.03,36.59
859,434.16,445.38,36.51
860,436.29,446.25,36.53
861,436.23,436.41,37.67
862,433.97,434.66,37.6
863,436.1,405.34,41.68
864,436.04,412.34,41.17
865,435.98,422.84,40.1
866,435.92,425.69,39.89
867,438.07,435.53,39.02
868,440.24,438.81,38.91
869,438.01,440.78,38.39
870,437.97,442.53,38.12
871,435.73,440.56,38.02
872,437.87,444.28,37.75
873,442.87,441.44,38.69
874,440.06,438.59,38.71
875,435.63,441.88,37.73
876,437.78,434.22,38.92
877,437.74,435.09,38.85
878,437.7,435.53,38.82
879,437.66,450.19,36.94
880,442.66,441.88,38.51
881,444.26,437.28,39.33
882,439.87,437.5,38.82
883,437.64,430.72,39.44
884,437.6,432.91,39.24
885,442.6,433.78,39.84
886,447.6,438.81,39.95
887,446.47,436.19,40.26
888,444.3,435.75,40.17
889,446.53,434.22,40.77
890,446.57,440.13,40.16
891,441.57,446.91,38.71
892,439.96,443.41,38.89
893,439.95,445.38,38.59
894,439.93,451.94,37.66
895,439.91,458.06,36.7
896,439.89,450.41,37.46
897,442.07,448.88,37.81
898,444.28,448.66,38.04
899,444.3,447.56,38.12
900,442.11,445.59,38.05
901,437.11,447.13,37.16
902,437.64,443.19,37.61
903,439.81,440.78,38.13
904,442,443.84,38
905,439.79,444.72,37.58
906,439.77,451.06,36.69
907,439.75,451.94,36.42
908,439.73,436.41,38.28
909,444.12,440.13,38.42
910,441.94,444.28,37.64
911,444.14,441.66,38.24
912,444.16,437.72,38.79
913,441.98,418.91,41.04
914,446.39,418.03,42.02
915,446.43,429.41,40.92
916,446.47,435.75,40.32
917,444.3,431.16,40.77
918,444.32,432.91,40.72
919,439.93,437.5,39.7
920,437.7,433.34,39.98
921,439.87,441.22,39.29
922,439.85,442.97,39.05
923,444.24,439.25,40.06
924,444.26,445.16,39.36
925,442.07,445.59,39.01
926,439.87,447.78,38.39
927,437.64,446.03,38.22
928,439.81,439.47,39.25
929,442,441.88,39.23
930,439.79,442.97,38.8
931,439.77,446.03,38.36
932,439.75,445.16,38.39
933,437.52,443.84,38.2
934,441.9,443.41,38.74
935,439.69,438.81,39.03
936,444.09,438.16,39.7
937,439.69,447.56,37.98
938,437.46,444.06,38.05
939,439.63,439.03,38.9
940,439.61,439.91,38.79
941,439.59,441.44,38.58
942,439.57,448,37.7
943,439.55,449.97,37.33
944,439.54,450.63,37.11
945,439.52,439.03,38.47
946,435.08,443.63,37.3
947,435.02,445.59,36.93
948,439.38,445.81,37.33
949,439.36,443.84,37.5
950,439.34,442.09,37.67
951,437.11,437.72,37.91
952,439.28,445.59,37.16
953,437.05,452.38,35.9
954,442.05,457.41,35.7
955,437.05,450.63,35.73
956,439.2,439.91,37.23
957,439.18,435.53,37.79
958,436.96,427.88,38.54
959,436.92,421.97,39.43
960,436.88,419.13,39.98
961,439.05,419.78,40.41
962,439.03,420.22,40.6
963,439.01,417.16,41.24
964,444.01,417.81,42.09
965,445.65,421.09,42.22
966,447.89,427.22,42.04
967,447.95,430.28,41.91
968,443.6,440.56,40.24
969,441.41,436.41,40.54
970,443.62,441.44,40.23
971,443.64,446.47,39.61
972,443.66,446.91,39.52
973,439.26,447.56,38.82
974,437.04,449.97,38.11
975,434.79,454.78,37.02
976,439.14,456.97,37.04
977,434.14,456.75,36.19
978,436.84,452.59,36.79
979,439.01,449.09,37.32
980,441.2,454.34,36.79
981,436.78,450.41,36.55
982,438.95,448.22,36.94
983,438.93,431.81,38.96
984,436.7,431.16,38.85
985,436.66,441.66,37.55
986,438.83,446.69,37.11
987,436.61,443.19,37.17
988,436.57,446.47,36.65
989,436.53,444.72,36.75
990,436.49,439.25,37.35
991,438.66,440.78,37.39
992,438.64,431.81,38.53
993,434.2,429.19,38.38
994,438.56,434.22,38.36
995,436.33,428.53,38.87
996,431.88,421.97,39.25
997,431.8,423.28,39.19
998,436.8,431.59,38.87
999,438.32,439.47,38.11
1000,433.89,443.19,37.04
1001,433.83,440.13,37.31
1002,438.83,436.19,38.39
