Time,SP,PV,OP
217,4.87,4.88,48.15
218,4.87,4.88,48.33
219,4.87,4.88,48.3
220,4.87,4.88,48.24
221,4.87,4.88,48.29
222,4.87,4.88,48.33
223,4.87,4.86,48.04
224,4.87,4.86,47.92
225,4.87,4.86,47.9
226,4.87,4.85,47.58
227,4.87,4.85,47.48
228,4.87,4.85,47.39
229,4.87,4.85,47.24
230,4.87,4.86,47.27
231,4.87,4.86,47.32
232,4.87,4.86,47.25
233,4.87,4.86,47.33
234,4.87,4.86,47.26
235,4.87,4.86,47.25
236,4.87,4.86,47.15
237,4.87,4.86,47.04
238,4.87,4.86,47.1
239,4.87,4.86,47.05
240,4.87,4.88,47.35
241,4.87,4.88,47.43
242,4.87,4.88,47.64
243,4.87,4.89,47.9
244,4.87,4.88,47.61
245,4.87,4.87,47.5
246,4.87,4.87,47.6
247,4.87,4.88,47.89
248,4.87,4.89,48.22
249,4.87,4.89,48.35
250,4.87,4.89,48.44
251,4.87,4.9,48.8
252,4.87,4.9,48.94
253,4.87,4.89,48.79
254,4.87,4.88,48.73
255,4.87,4.88,48.8
256,4.87,4.88,48.9
257,4.87,4.89,49.13
258,4.87,4.89,49.14
259,4.87,4.89,49.24
260,4.87,4.89,49.4
261,4.87,4.89,49.46
262,4.87,4.88,49.43
263,4.87,4.88,49.45
264,4.87,4.88,49.53
265,4.87,4.88,49.53
266,4.87,4.88,49.52
267,4.87,4.87,49.32
268,4.87,4.86,48.97
269,4.87,4.86,48.93
270,4.87,4.86,48.84
271,4.87,4.86,48.73
272,4.87,4.85,48.59
273,4.87,4.85,48.49
274,4.87,4.85,48.41
275,4.87,4.86,48.53
276,4.87,4.85,48.31
277,4.87,4.85,48.2
278,4.87,4.86,48.19
279,4.87,4.86,48.19
280,4.87,4.85,47.92
281,4.87,4.85,47.77
282,4.87,4.86,47.89
283,4.87,4.87,48.02
284,4.87,4.87,48.05
285,4.87,4.87,48.14
286,4.87,4.87,48.2
287,4.87,4.88,48.46
288,4.87,4.88,48.44
289,4.87,4.88,48.4
290,4.87,4.87,48.28
291,4.87,4.87,48.33
292,4.87,4.88,48.43
293,4.87,4.87,48.37
294,4.87,4.88,48.49
295,4.87,4.88,48.58
296,4.87,4.88,48.65
297,4.87,4.88,48.71
298,4.87,4.87,48.6
299,4.87,4.87,48.57
300,4.87,4.86,48.32
301,4.87,4.86,48.19
302,4.87,4.86,48.12
303,4.87,4.86,48.15
304,4.87,4.86,48.17
305,4.87,4.86,48.09
306,4.87,4.86,48.04
307,4.87,4.87,48.08
308,4.87,4.86,48.03
309,4.87,4.87,48.07
310,4.87,4.86,47.83
311,4.87,4.86,47.84
312,4.87,4.86,47.84
313,4.87,4.86,47.76
314,4.87,4.86,47.73
315,4.87,4.87,47.99
316,4.87,4.88,48.11
317,4.87,4.88,48.28
318,4.87,4.88,48.27
319,4.87,4.87,48.02
320,4.87,4.86,47.77
321,4.87,4.85,47.49
322,4.87,4.85,47.33
323,4.87,4.85,47.34
324,4.87,4.85,47.25
325,4.87,4.85,47.02
326,4.87,4.85,46.95
327,4.87,4.86,47.07
328,4.87,4.85,46.87
329,4.87,4.86,46.84
330,4.87,4.86,46.81
331,4.87,4.87,47.01
332,4.87,4.87,47.06
333,4.87,4.88,47.29
334,4.87,4.88,47.35
335,4.87,4.88,47.33
336,4.87,4.88,47.53
337,4.87,4.89,47.72
338,4.87,4.89,47.94
339,4.87,4.89,48.07
340,4.87,4.88,47.99
341,4.87,4.9,48.48
342,4.87,4.9,48.59
343,4.87,4.89,48.64
344,4.87,4.9,48.91
345,4.87,4.91,49.25
346,4.87,4.91,49.45
347,4.87,4.9,49.61
348,4.87,4.91,49.87
349,4.87,4.9,49.97
350,4.87,4.9,49.94
351,4.87,4.89,49.9
352,4.87,4.89,49.97
353,4.87,4.89,50.17
354,4.87,4.89,50.28
355,4.87,4.88,50.23
356,4.87,4.89,50.38
357,4.87,4.89,50.49
358,4.87,4.89,50.53
359,4.87,4.89,50.59
360,4.87,4.88,50.48
361,4.87,4.87,50.29
362,4.87,4.86,50.04
363,4.87,4.85,49.78
364,4.87,4.86,49.86
365,4.87,4.85,49.59
366,4.87,4.85,49.42
367,4.87,4.85,49.33
368,4.87,4.84,49.06
369,4.87,4.85,49.18
370,4.87,4.85,49.04
371,4.87,4.85,48.88
372,4.87,4.85,48.67
373,4.87,4.86,48.79
374,4.87,4.86,48.84
375,4.87,4.87,48.94
376,4.87,4.86,48.8
377,4.87,4.85,48.46
378,4.87,4.85,48.35
379,4.87,4.85,48.15
380,4.87,4.85,48.01
381,4.87,4.86,48.21
382,4.87,4.86,48.31
383,4.87,4.86,48.28
384,4.87,4.86,48.11
385,4.87,4.86,47.94
386,4.87,4.86,48.07
387,4.87,4.86,48.06
388,4.87,4.87,48.16
389,4.87,4.87,48.26
390,4.87,4.87,48.16
391,4.87,4.86,48.02
392,4.87,4.86,47.98
393,4.87,4.86,47.78
394,4.87,4.87,48.02
395,4.87,4.87,48.13
396,4.87,4.87,48.06
397,4.87,4.87,48.02
398,4.87,4.87,48.11
399,4.87,4.87,48.19
400,4.87,4.87,48.13
401,4.87,4.87,48.06
402,4.87,4.87,48.02
403,4.87,4.86,47.89
404,4.87,4.86,47.74
405,4.87,4.85,47.51
406,4.87,4.86,47.55
407,4.87,4.86,47.54
408,4.87,4.87,47.63
409,4.87,4.87,47.8
410,4.87,4.87,47.84
411,4.87,4.88,48
412,4.87,4.88,48.16
413,4.87,4.88,48.23
414,4.87,4.88,48.2
415,4.87,4.89,48.51
416,4.87,4.88,48.47
417,4.87,4.88,48.5
418,4.87,4.88,48.55
419,4.87,4.88,48.62
420,4.87,4.88,48.77
421,4.87,4.88,48.74
422,4.87,4.88,48.76
423,4.87,4.87,48.43
424,4.87,4.86,48.22
425,4.87,4.85,48.04
426,4.87,4.85,47.93
427,4.87,4.86,47.95
428,4.87,4.86,47.91
429,4.87,4.86,47.81
430,4.87,4.85,47.68
431,4.87,4.85,47.56
432,4.87,4.85,47.46
433,4.87,4.87,47.75
434,4.87,4.87,47.82
435,4.87,4.87,47.9
436,4.87,4.87,47.7
437,4.87,4.88,48.06
438,4.87,4.87,47.95
439,4.87,4.87,47.98
440,4.87,4.89,48.35
441,4.87,4.89,48.55
442,4.87,4.89,48.6
443,4.87,4.89,48.71
444,4.87,4.88,48.55
445,4.87,4.87,48.46
446,4.87,4.87,48.34
447,4.87,4.86,48.15
448,4.87,4.87,48.28
449,4.87,4.87,48.23
450,4.87,4.86,48.12
451,4.87,4.86,48.05
452,4.87,4.86,48.08
453,4.87,4.86,48.01
454,4.87,4.87,48.08
455,4.87,4.87,48.25
456,4.87,4.88,48.37
457,4.87,4.87,48.21
458,4.87,4.88,48.44
459,4.87,4.87,48.31
460,4.87,4.87,48.35
461,4.87,4.87,48.34
462,4.87,4.88,48.49
463,4.87,4.88,48.68
464,4.87,4.88,48.73
465,4.87,4.89,48.92
466,4.87,4.89,49.03
467,4.87,4.9,49.37
468,4.87,4.9,49.67
469,4.87,4.9,49.72
470,4.87,4.9,49.83
471,4.87,4.89,49.82
472,4.87,4.88,49.71
473,4.87,4.88,49.65
474,4.87,4.87,49.5
475,4.87,4.87,49.36
476,4.87,4.86,49.27
477,4.87,4.86,49.11
478,4.87,4.86,49.14
479,4.87,4.85,48.87
480,4.87,4.86,48.85
481,4.87,4.85,48.71
482,4.87,4.85,48.57
483,4.87,4.85,48.3
484,4.87,4.84,48.04
485,4.87,4.85,48.01
486,4.87,4.84,47.82
487,4.87,4.84,47.7
488,4.87,4.84,47.56
489,4.87,4.84,47.31
490,4.87,4.85,47.27
491,4.87,4.85,47.19
492,4.87,4.85,47.05
493,4.87,4.84,46.84
494,4.87,4.84,46.62
495,4.87,4.84,46.51
496,4.87,4.85,46.56
497,4.87,4.85,46.35
498,4.87,4.84,46.09
499,4.87,4.84,45.95
500,4.87,4.84,45.77
501,4.87,4.85,45.89
502,4.87,4.86,46.15
503,4.87,4.87,46.31
504,4.87,4.87,46.29
505,4.87,4.88,46.51
506,4.87,4.88,46.51
507,4.87,4.87,46.38
508,4.87,4.86,46.2
509,4.87,4.86,46.12
510,4.87,4.87,46.24
511,4.87,4.86,46.09
512,4.87,4.86,46.04
513,4.87,4.87,46.09
514,4.87,4.86,46.02
515,4.87,4.85,45.51
516,4.87,4.85,45.46
517,4.87,4.85,45.42
518,4.87,4.86,45.54
519,4.87,4.87,45.75
520,4.87,4.87,45.82
521,4.87,4.87,45.74
522,4.87,4.87,45.89
523,4.87,4.88,46.04
524,4.87,4.87,45.96
525,4.87,4.87,45.93
526,4.87,4.87,45.79
527,4.87,4.86,45.71
528,4.87,4.86,45.67
529,4.87,4.86,45.6
530,4.87,4.86,45.51
531,4.87,4.86,45.54
532,4.87,4.87,45.55
533,4.87,4.87,45.58
534,4.87,4.87,45.77
535,4.87,4.87,45.75
536,4.87,4.87,45.59
537,4.87,4.87,45.8
538,4.87,4.88,45.89
539,4.87,4.88,46.04
540,4.87,4.89,46.36
541,4.87,4.88,46.19
542,4.87,4.88,46.12
543,4.87,4.87,46.11
544,4.87,4.88,46.18
545,4.87,4.87,46.12
546,4.87,4.88,46.45
547,4.87,4.89,46.57
548,4.87,4.88,46.47
549,4.87,4.88,46.64
550,4.87,4.88,46.76
551,4.87,4.89,47.01
552,4.87,4.89,47.06
553,4.87,4.89,47.17
554,4.87,4.89,47.43
555,4.87,4.9,47.71
556,4.87,4.91,48.07
557,4.87,4.91,48.22
558,4.87,4.9,48.24
559,4.87,4.89,48.2
560,4.87,4.89,48.14
561,4.87,4.88,48.08
562,4.87,4.87,47.93
563,4.87,4.87,47.87
564,4.87,4.87,47.78
565,4.87,4.87,47.86
566,4.87,4.87,47.99
567,4.87,4.88,48.08
568,4.87,4.89,48.46
569,4.87,4.89,48.47
570,4.87,4.88,48.33
571,4.87,4.88,48.36
572,4.87,4.88,48.49
573,4.87,4.87,48.36
574,4.87,4.87,48.27
575,4.87,4.87,48.3
576,4.87,4.86,48.13
577,4.87,4.86,48.11
578,4.87,4.86,48.02
579,4.87,4.87,48.27
580,4.87,4.87,48.32
581,4.87,4.87,48.29
582,4.87,4.87,48.19
583,4.87,4.86,47.91
584,4.87,4.85,47.71
585,4.87,4.86,47.89
586,4.87,4.86,47.68
587,4.87,4.86,47.63
588,4.87,4.86,47.66
589,4.87,4.87,47.78
590,4.87,4.86,47.53
591,4.87,4.87,47.66
592,4.87,4.87,47.64
593,4.87,4.87,47.66
594,4.87,4.86,47.51
595,4.87,4.86,47.46
596,4.87,4.87,47.66
597,4.87,4.87,47.68
598,4.87,4.86,47.45
599,4.87,4.87,47.67
600,4.87,4.88,47.79
601,4.87,4.88,48.04
602,4.87,4.89,48.18
603,4.87,4.88,48.22
604,4.87,4.88,48.28
605,4.87,4.88,48.11
606,4.87,4.88,48.29
607,4.87,4.88,48.27
608,4.87,4.86,47.93
609,4.87,4.87,48.01
610,4.87,4.87,48.02
611,4.87,4.87,47.95
612,4.87,4.87,47.98
613,4.87,4.87,48
614,4.87,4.86,47.82
615,4.87,4.86,47.82
616,4.87,4.86,47.55
617,4.87,4.86,47.47
618,4.87,4.86,47.42
619,4.87,4.86,47.4
620,4.87,4.86,47.25
621,4.87,4.86,47.4
622,4.87,4.87,47.44
623,4.87,4.87,47.54
624,4.87,4.87,47.57
625,4.87,4.87,47.6
626,4.87,4.87,47.57
627,4.87,4.87,47.5
628,4.87,4.88,47.68
629,4.87,4.88,47.76
630,4.87,4.87,47.72
631,4.87,4.87,47.6
632,4.87,4.87,47.53
633,4.87,4.87,47.49
634,4.87,4.87,47.48
635,4.87,4.87,47.45
636,4.87,4.87,47.42
637,4.87,4.86,47.35
638,4.87,4.87,47.39
639,4.87,4.87,47.56
640,4.87,4.89,47.92
641,4.87,4.89,48
642,4.87,4.88,48
643,4.87,4.87,47.83
644,4.87,4.87,47.77
645,4.87,4.87,47.82
646,4.87,4.87,47.67
647,4.87,4.87,47.88
648,4.87,4.86,47.56
649,4.87,4.86,47.58
650,4.87,4.86,47.5
651,4.87,4.88,47.87
652,4.87,4.88,48.08
653,4.87,4.89,48.21
654,4.87,4.88,48.03
655,4.87,4.88,48.19
656,4.87,4.88,48.33
657,4.87,4.88,48.26
658,4.87,4.88,48.34
659,4.87,4.88,48.34
660,4.87,4.87,48.21
661,4.87,4.87,48.17
662,4.87,4.87,48.2
663,4.87,4.88,48.37
664,4.87,4.87,48.34
665,4.87,4.87,48.27
666,4.87,4.87,48.32
667,4.87,4.87,48.19
668,4.87,4.86,48.05
669,4.87,4.87,48.22
670,4.87,4.87,48.21
671,4.87,4.88,48.39
672,4.87,4.87,48.23
673,4.87,4.86,48.07
674,4.87,4.86,48.06
675,4.87,4.86,47.85
676,4.87,4.85,47.59
677,4.87,4.85,47.34
678,4.87,4.84,47.17
679,4.87,4.84,46.86
680,4.87,4.83,46.45
681,4.87,4.84,46.47
682,4.87,4.84,46.28
683,4.87,4.84,46.19
684,4.87,4.84,45.99
685,4.87,4.84,45.74
686,4.87,4.85,45.82
687,4.87,4.86,45.94
688,4.87,4.86,45.95
689,4.87,4.86,46.03
690,4.87,4.86,45.77
691,4.87,4.85,45.58
692,4.87,4.85,45.45
693,4.87,4.85,45.45
694,4.87,4.86,45.64
695,4.87,4.87,45.81
696,4.87,4.87,45.71
697,4.87,4.88,45.9
698,4.87,4.88,46.01
699,4.87,4.88,46.18
700,4.87,4.88,46.25
701,4.87,4.89,46.41
702,4.87,4.88,46.4
703,4.87,4.88,46.52
704,4.87,4.88,46.55
705,4.87,4.88,46.66
706,4.87,4.88,46.62
707,4.87,4.88,46.66
708,4.87,4.87,46.49
709,4.87,4.89,46.9
710,4.87,4.89,46.98
711,4.87,4.87,46.69
712,4.87,4.87,46.76
713,4.87,4.87,46.54
714,4.87,4.87,46.55
715,4.87,4.87,46.73
716,4.87,4.87,46.64
717,4.87,4.87,46.69
718,4.87,4.87,46.76
719,4.87,4.88,46.96
720,4.87,4.88,46.92
721,4.87,4.88,47.03
722,4.87,4.89,47.43
723,4.87,4.89,47.61
724,4.87,4.89,47.59
725,4.87,4.89,47.6
726,4.87,4.89,47.77
727,4.87,4.88,47.61
728,4.87,4.88,47.67
729,4.87,4.88,47.75
730,4.87,4.87,47.56
731,4.87,4.87,47.55
732,4.87,4.88,47.73
733,4.87,4.88,47.82
734,4.87,4.88,47.91
735,4.87,4.88,47.89
736,4.87,4.88,48.1
737,4.87,4.88,48.12
738,4.87,4.88,48.18
739,4.87,4.88,48.25
740,4.87,4.89,48.48
741,4.87,4.9,48.82
742,4.87,4.9,49.07
743,4.87,4.89,48.99
744,4.87,4.89,49.18
745,4.87,4.89,49.34
746,4.87,4.88,49.08
747,4.87,4.88,49.04
748,4.87,4.88,49.09
749,4.87,4.88,49.34
750,4.87,4.89,49.6
751,4.87,4.88,49.48
752,4.87,4.88,49.53
753,4.87,4.88,49.46
754,4.87,4.87,49.39
755,4.87,4.87,49.29
756,4.87,4.87,49.18
757,4.87,4.87,49.19
758,4.87,4.87,49.39
759,4.87,4.88,49.57
760,4.87,4.88,49.63
761,4.87,4.88,49.63
762,4.87,4.88,49.81
763,4.87,4.89,50.09
764,4.87,4.89,50.11
765,4.87,4.88,50.08
766,4.87,4.87,49.9
767,4.87,4.87,49.87
768,4.87,4.87,49.73
769,4.87,4.87,49.9
770,4.87,4.87,49.7
771,4.87,4.85,49.39
772,4.87,4.85,49.3
773,4.87,4.85,49.16
774,4.87,4.86,49.38
775,4.87,4.86,49.29
776,4.87,4.86,49.28
777,4.87,4.86,49.18
778,4.87,4.86,49.06
779,4.87,4.86,49.03
780,4.87,4.86,48.9
781,4.87,4.86,48.86
782,4.87,4.85,48.67
783,4.87,4.85,48.46
784,4.87,4.84,48.12
785,4.87,4.84,48.04
786,4.87,4.85,47.95
787,4.87,4.86,48.07
788,4.87,4.87,48.37
789,4.87,4.87,48.47
790,4.87,4.87,48.48
791,4.87,4.87,48.44
792,4.87,4.87,48.47
793,4.87,4.87,48.51
794,4.87,4.88,48.6
795,4.87,4.87,48.44
796,4.87,4.87,48.54
797,4.87,4.87,48.36
798,4.87,4.86,48.13
799,4.87,4.86,48.02
800,4.87,4.85,47.87
801,4.87,4.85,47.7
802,4.87,4.85,47.63
803,4.87,4.85,47.47
804,4.87,4.86,47.71
805,4.87,4.87,47.97
806,4.87,4.88,48.06
807,4.87,4.89,48.56
808,4.87,4.9,48.95
809,4.87,4.9,49.06
810,4.87,4.9,49.17
811,4.87,4.89,49.08
812,4.87,4.89,49.23
813,4.87,4.89,49.31
814,4.87,4.89,49.41
815,4.87,4.89,49.42
816,4.87,4.88,49.33
817,4.87,4.87,49.07
818,4.87,4.87,49.17
819,4.87,4.88,49.4
820,4.87,4.89,49.62
821,4.87,4.88,49.6
822,4.87,4.88,49.52
823,4.87,4.87,49.29
824,4.87,4.86,49.21
825,4.87,4.86,48.97
826,4.87,4.86,48.94
827,4.87,4.86,49
828,4.87,4.87,49.24
829,4.87,4.87,49.14
830,4.87,4.87,49.11
831,4.87,4.86,48.9
832,4.87,4.86,48.77
833,4.87,4.85,48.53
834,4.87,4.85,48.41
835,4.87,4.86,48.49
836,4.87,4.86,48.56
837,4.87,4.86,48.41
838,4.87,4.86,48.39
839,4.87,4.86,48.28
840,4.87,4.85,48.1
841,4.87,4.85,48
842,4.87,4.86,48.03
843,4.87,4.86,47.98
844,4.87,4.85,47.69
845,4.87,4.86,47.86
846,4.87,4.86,47.82
847,4.87,4.87,47.91
848,4.87,4.87,48.03
849,4.87,4.87,48.08
850,4.87,4.87,48.06
851,4.87,4.87,47.93
852,4.87,4.87,47.89
853,4.87,4.87,47.85
854,4.87,4.86,47.82
855,4.87,4.86,47.79
856,4.87,4.86,47.68
857,4.87,4.86,47.52
858,4.87,4.86,47.56
859,4.87,4.86,47.52
860,4.87,4.86,47.55
861,4.87,4.87,47.56
862,4.87,4.87,47.61
863,4.87,4.87,47.51
864,4.87,4.86,47.47
865,4.87,4.86,47.4
866,4.87,4.86,47.22
867,4.87,4.86,47.18
868,4.87,4.85,46.96
869,4.87,4.86,46.93
870,4.87,4.86,47.1
871,4.87,4.86,46.91
872,4.87,4.85,46.64
873,4.87,4.85,46.61
874,4.87,4.85,46.47
875,4.87,4.86,46.65
876,4.87,4.86,46.64
877,4.87,4.87,46.73
878,4.87,4.87,46.78
879,4.87,4.87,46.64
880,4.87,4.87,46.73
881,4.87,4.87,46.61
882,4.87,4.87,46.66
883,4.87,4.87,46.79
884,4.87,4.87,46.76
885,4.87,4.86,46.58
886,4.87,4.87,46.63
887,4.87,4.87,46.75
888,4.87,4.87,46.69
889,4.87,4.87,46.68
890,4.87,4.87,46.57
891,4.87,4.87,46.58
892,4.87,4.87,46.57
893,4.87,4.88,46.99
894,4.87,4.89,47.2
895,4.87,4.9,47.59
896,4.87,4.89,47.54
897,4.87,4.9,47.82
898,4.87,4.89,47.73
899,4.87,4.88,47.71
900,4.87,4.87,47.51
901,4.87,4.87,47.48
902,4.87,4.87,47.35
903,4.87,4.86,47.18
904,4.87,4.86,46.99
905,4.87,4.85,46.82
906,4.87,4.86,46.84
907,4.87,4.85,46.59
908,4.87,4.85,46.46
909,4.87,4.85,46.32
910,4.87,4.86,46.5
911,4.87,4.86,46.53
912,4.87,4.86,46.3
913,4.87,4.85,46.08
914,4.87,4.86,46.22
915,4.87,4.86,46.09
916,4.87,4.85,45.88
917,4.87,4.84,45.55
918,4.87,4.84,45.38
919,4.87,4.85,45.45
920,4.87,4.86,45.48
921,4.87,4.85,45.35
922,4.87,4.87,45.6
923,4.87,4.87,45.69
924,4.87,4.87,45.78
925,4.87,4.87,45.75
926,4.87,4.87,45.74
927,4.87,4.87,45.67
928,4.87,4.86,45.47
929,4.87,4.85,45.23
930,4.87,4.86,45.34
931,4.87,4.87,45.42
932,4.87,4.87,45.63
933,4.87,4.88,45.7
934,4.87,4.88,45.79
935,4.87,4.88,45.91
936,4.87,4.88,45.97
937,4.87,4.88,46.06
938,4.87,4.88,46.14
939,4.87,4.89,46.28
940,4.87,4.89,46.41
941,4.87,4.88,46.32
942,4.87,4.88,46.49
943,4.87,4.88,46.47
944,4.87,4.89,46.76
945,4.87,4.89,46.76
946,4.87,4.88,46.63
947,4.87,4.88,46.68
948,4.87,4.87,46.6
949,4.87,4.87,46.47
950,4.87,4.87,46.49
951,4.87,4.86,46.3
952,4.87,4.86,46.31
953,4.87,4.87,46.38
954,4.87,4.87,46.56
955,4.87,4.88,46.6
956,4.87,4.88,46.63
957,4.87,4.87,46.52
958,4.87,4.88,46.83
959,4.87,4.88,46.89
960,4.87,4.88,46.94
961,4.87,4.88,46.98
962,4.87,4.87,46.82
963,4.87,4.87,46.7
964,4.87,4.87,46.66
965,4.87,4.87,46.73
966,4.87,4.88,46.98
967,4.87,4.87,46.91
968,4.87,4.87,46.81
969,4.87,4.88,47.11
970,4.87,4.88,47.01
971,4.87,4.87,46.8
972,4.87,4.87,46.91
973,4.87,4.87,46.91
974,4.87,4.87,46.88
975,4.87,4.87,46.78
976,4.87,4.87,46.88
977,4.87,4.87,46.94
978,4.87,4.87,47.01
979,4.87,4.87,46.94
980,4.87,4.87,46.91
981,4.87,4.87,46.86
982,4.87,4.88,47.07
983,4.87,4.87,46.97
984,4.87,4.88,47.16
985,4.87,4.88,47.13
986,4.87,4.87,46.97
987,4.87,4.87,46.99
988,4.87,4.87,46.95
989,4.87,4.87,47.1
990,4.87,4.87,47.04
991,4.87,4.87,47.09
992,4.87,4.87,47.16
993,4.87,4.87,47.19
994,4.87,4.88,47.3
995,4.87,4.88,47.54
996,4.87,4.88,47.44
997,4.87,4.88,47.47
998,4.87,4.87,47.39
999,4.87,4.88,47.51
