Time,SP,PV,OP
179,3.1,2.68,7.63
180,3.1,2.81,8.42
181,3.1,2.96,9.46
182,3.1,3.12,10.48
183,3.1,3.28,11.57
184,3.1,3.39,12.39
185,3.1,3.52,13.32
186,3.1,3.62,14.05
187,3.1,3.71,14.74
188,3.1,3.75,15.09
189,3.1,3.78,15.45
190,3.1,3.82,15.81
191,3.1,3.81,15.84
192,3.1,3.69,15.17
193,3.1,3.57,14.44
194,3.1,3.39,13.26
195,3.1,3.23,12.21
196,3.1,3.06,11.11
197,3.1,2.92,10.15
198,3.1,2.81,9.31
199,3.1,2.7,8.53
200,3.1,2.6,7.79
201,3.1,2.54,7.3
202,3.1,2.49,6.84
203,3.1,2.43,6.39
204,3.1,2.45,6.38
205,3.1,2.45,6.3
206,3.1,2.48,6.44
207,3.1,2.56,6.83
208,3.1,2.68,7.6
209,3.1,2.8,8.36
210,3.1,2.97,9.46
211,3.1,3.13,10.54
212,3.1,3.26,11.42
213,3.1,3.37,12.16
214,3.1,3.51,13.18
215,3.1,3.6,13.87
216,3.1,3.67,14.44
217,3.1,3.75,15.04
218,3.1,3.75,15.15
219,3.1,3.77,15.38
220,3.1,3.74,15.31
221,3.1,3.69,15.02
222,3.1,3.56,14.25
223,3.1,3.39,13.18
224,3.1,3.27,12.42
225,3.1,3.13,11.45
226,3.1,2.99,10.51
227,3.1,2.83,9.44
228,3.1,2.72,8.64
229,3.1,2.64,8.03
230,3.1,2.57,7.49
231,3.1,2.51,6.95
232,3.1,2.44,6.4
233,3.1,2.42,6.19
234,3.1,2.42,6.04
235,3.1,2.47,6.3
236,3.1,2.53,6.57
237,3.1,2.64,7.27
238,3.1,2.78,8.12
239,3.1,2.91,9.01
240,3.1,3.07,10.05
241,3.1,3.26,11.31
242,3.1,3.4,12.33
243,3.1,3.52,13.17
244,3.1,3.6,13.77
245,3.1,3.69,14.46
246,3.1,3.73,14.83
247,3.1,3.74,14.99
248,3.1,3.73,15.05
249,3.1,3.71,15.04
250,3.1,3.65,14.71
251,3.1,3.51,13.84
252,3.1,3.39,13.11
253,3.1,3.25,12.2
254,3.1,3.13,11.36
255,3.1,2.98,10.36
256,3.1,2.85,9.42
257,3.1,2.73,8.56
258,3.1,2.64,7.94
259,3.1,2.54,7.19
260,3.1,2.47,6.59
261,3.1,2.42,6.17
262,3.1,2.4,5.91
263,3.1,2.42,5.92
264,3.1,2.48,6.24
265,3.1,2.56,6.69
266,3.1,2.68,7.41
267,3.1,2.8,8.14
268,3.1,2.94,9.1
269,3.1,3.07,9.98
270,3.1,3.25,11.19
271,3.1,3.38,12.11
272,3.1,3.5,12.97
273,3.1,3.58,13.56
274,3.1,3.67,14.28
275,3.1,3.73,14.75
276,3.1,3.76,15.07
277,3.1,3.78,15.29
278,3.1,3.76,15.24
279,3.1,3.71,15.04
280,3.1,3.59,14.3
281,3.1,3.48,13.59
282,3.1,3.3,12.47
283,3.1,3.15,11.47
284,3.1,3.02,10.57
285,3.1,2.89,9.7
286,3.1,2.78,8.88
287,3.1,2.66,8.04
288,3.1,2.59,7.48
289,3.1,2.48,6.69
290,3.1,2.44,6.26
291,3.1,2.4,5.93
292,3.1,2.39,5.71
293,3.1,2.44,5.96
294,3.1,2.51,6.31
295,3.1,2.61,6.94
296,3.1,2.72,7.56
297,3.1,2.88,8.65
298,3.1,3.04,9.69
299,3.1,3.2,10.8
300,3.1,3.34,11.75
301,3.1,3.48,12.73
302,3.1,3.55,13.27
303,3.1,3.62,13.83
304,3.1,3.68,14.31
305,3.1,3.76,14.92
306,3.1,3.79,15.27
307,3.1,3.79,15.34
308,3.1,3.74,15.13
309,3.1,3.61,14.35
310,3.1,3.5,13.65
311,3.1,3.31,12.45
312,3.1,3.18,11.6
313,3.1,3.02,10.5
314,3.1,2.91,9.74
315,3.1,2.78,8.82
316,3.1,2.71,8.27
317,3.1,2.61,7.55
318,3.1,2.56,7.15
319,3.1,2.49,6.55
320,3.1,2.46,6.27
321,3.1,2.44,6.02
322,3.1,2.45,5.99
323,3.1,2.5,6.26
324,3.1,2.58,6.68
325,3.1,2.7,7.4
326,3.1,2.86,8.43
327,3.1,3,9.34
328,3.1,3.14,10.31
329,3.1,3.25,11.09
330,3.1,3.37,11.89
331,3.1,3.46,12.58
332,3.1,3.59,13.51
333,3.1,3.66,14.08
334,3.1,3.69,14.35
335,3.1,3.7,14.55
336,3.1,3.74,14.91
337,3.1,3.73,14.94
338,3.1,3.61,14.23
339,3.1,3.51,13.62
340,3.1,3.35,12.6
341,3.1,3.23,11.82
342,3.1,3.11,10.98
343,3.1,2.99,10.18
344,3.1,2.85,9.23
345,3.1,2.75,8.48
346,3.1,2.67,7.91
347,3.1,2.6,7.34
348,3.1,2.56,6.96
349,3.1,2.5,6.5
350,3.1,2.49,6.36
351,3.1,2.48,6.15
352,3.1,2.5,6.22
353,3.1,2.53,6.31
354,3.1,2.64,6.95
355,3.1,2.75,7.68
356,3.1,2.89,8.54
357,3.1,3.05,9.58
358,3.1,3.21,10.7
359,3.1,3.36,11.77
360,3.1,3.46,12.47
361,3.1,3.57,13.27
362,3.1,3.62,13.69
363,3.1,3.64,13.91
364,3.1,3.67,14.21
365,3.1,3.7,14.51
366,3.1,3.71,14.68
367,3.1,3.62,14.13
368,3.1,3.54,13.64
369,3.1,3.4,12.8
370,3.1,3.27,11.97
371,3.1,3.12,10.97
372,3.1,2.99,10.03
373,3.1,2.85,9.07
374,3.1,2.75,8.39
375,3.1,2.66,7.73
376,3.1,2.6,7.19
377,3.1,2.53,6.67
378,3.1,2.49,6.28
379,3.1,2.46,6.02
380,3.1,2.45,5.82
381,3.1,2.46,5.8
382,3.1,2.52,6.14
383,3.1,2.65,6.91
384,3.1,2.77,7.64
385,3.1,2.92,8.63
386,3.1,3.06,9.52
387,3.1,3.21,10.54
388,3.1,3.33,11.37
389,3.1,3.44,12.2
390,3.1,3.5,12.68
391,3.1,3.58,13.26
392,3.1,3.64,13.72
393,3.1,3.67,14.04
394,3.1,3.69,14.29
395,3.1,3.7,14.45
396,3.1,3.62,13.97
397,3.1,3.52,13.38
398,3.1,3.39,12.53
399,3.1,3.27,11.76
400,3.1,3.15,10.96
401,3.1,3.05,10.32
402,3.1,2.9,9.26
403,3.1,2.78,8.44
404,3.1,2.65,7.49
405,3.1,2.58,6.95
406,3.1,2.53,6.53
407,3.1,2.51,6.29
408,3.1,2.48,6.02
409,3.1,2.48,5.92
410,3.1,2.5,5.94
411,3.1,2.54,6.14
412,3.1,2.64,6.74
413,3.1,2.76,7.46
414,3.1,2.96,8.8
415,3.1,3.12,9.85
416,3.1,3.26,10.81
417,3.1,3.38,11.61
418,3.1,3.49,12.41
419,3.1,3.54,12.82
420,3.1,3.59,13.23
421,3.1,3.61,13.44
422,3.1,3.64,13.77
423,3.1,3.7,14.27
424,3.1,3.7,14.31
425,3.1,3.64,13.99
426,3.1,3.52,13.26
427,3.1,3.38,12.43
428,3.1,3.27,11.69
429,3.1,3.13,10.76
430,3.1,3.02,9.99
431,3.1,2.88,9.04
432,3.1,2.79,8.42
433,3.1,2.69,7.7
434,3.1,2.61,7.08
435,3.1,2.55,6.6
436,3.1,2.51,6.25
437,3.1,2.51,6.12
438,3.1,2.51,6.02
439,3.1,2.56,6.27
440,3.1,2.63,6.67
441,3.1,2.74,7.35
442,3.1,2.85,8.04
443,3.1,3,9.03
444,3.1,3.11,9.76
445,3.1,3.25,10.7
446,3.1,3.34,11.35
447,3.1,3.44,12.1
448,3.1,3.52,12.7
449,3.1,3.58,13.18
450,3.1,3.64,13.6
451,3.1,3.67,13.89
452,3.1,3.68,14.09
453,3.1,3.66,14.04
454,3.1,3.62,13.87
455,3.1,3.52,13.23
456,3.1,3.41,12.58
457,3.1,3.29,11.77
458,3.1,3.16,10.96
459,3.1,3,9.87
460,3.1,2.89,9.12
461,3.1,2.8,8.42
462,3.1,2.69,7.64
463,3.1,2.62,7.08
464,3.1,2.55,6.55
465,3.1,2.54,6.4
466,3.1,2.54,6.31
467,3.1,2.55,6.27
468,3.1,2.58,6.4
469,3.1,2.62,6.59
470,3.1,2.71,7.14
471,3.1,2.81,7.76
472,3.1,2.97,8.8
473,3.1,3.08,9.52
474,3.1,3.23,10.55
475,3.1,3.35,11.4
476,3.1,3.49,12.37
477,3.1,3.55,12.87
478,3.1,3.59,13.23
479,3.1,3.63,13.55
480,3.1,3.61,13.51
481,3.1,3.63,13.69
482,3.1,3.63,13.82
483,3.1,3.58,13.57
484,3.1,3.49,13
485,3.1,3.4,12.46
486,3.1,3.28,11.69
487,3.1,3.18,11.05
488,3.1,3.07,10.31
489,3.1,2.97,9.61
490,3.1,2.87,8.92
491,3.1,2.79,8.33
492,3.1,2.73,7.83
493,3.1,2.67,7.38
494,3.1,2.62,6.98
495,3.1,2.59,6.7
496,3.1,2.56,6.39
497,3.1,2.55,6.28
498,3.1,2.57,6.3
499,3.1,2.67,6.89
500,3.1,2.77,7.51
501,3.1,2.89,8.33
502,3.1,3.02,9.18
503,3.1,3.16,10.07
504,3.1,3.28,10.95
505,3.1,3.37,11.58
506,3.1,3.44,12.09
507,3.1,3.5,12.55
508,3.1,3.56,12.99
509,3.1,3.59,13.31
510,3.1,3.62,13.59
511,3.1,3.65,13.88
512,3.1,3.63,13.8
513,3.1,3.55,13.36
514,3.1,3.47,12.84
515,3.1,3.33,11.98
516,3.1,3.21,11.16
517,3.1,3.08,10.34
518,3.1,3,9.75
519,3.1,2.89,9.03
520,3.1,2.82,8.48
521,3.1,2.74,7.91
522,3.1,2.68,7.42
523,3.1,2.65,7.15
524,3.1,2.61,6.85
525,3.1,2.58,6.55
526,3.1,2.59,6.52
527,3.1,2.62,6.63
528,3.1,2.68,7
529,3.1,2.79,7.65
530,3.1,2.91,8.41
531,3.1,3.02,9.18
532,3.1,3.16,10.1
533,3.1,3.26,10.77
534,3.1,3.34,11.4
535,3.1,3.41,11.9
536,3.1,3.46,12.28
537,3.1,3.5,12.64
538,3.1,3.56,13.08
539,3.1,3.6,13.43
540,3.1,3.63,13.73
541,3.1,3.61,13.67
542,3.1,3.56,13.37
543,3.1,3.49,12.96
544,3.1,3.37,12.26
545,3.1,3.27,11.6
546,3.1,3.16,10.89
547,3.1,3.07,10.24
548,3.1,2.95,9.4
549,3.1,2.85,8.73
550,3.1,2.76,8.11
551,3.1,2.69,7.57
552,3.1,2.64,7.12
553,3.1,2.62,6.91
554,3.1,2.59,6.63
555,3.1,2.59,6.56
556,3.1,2.6,6.56
557,3.1,2.62,6.62
558,3.1,2.69,7.04
559,3.1,2.78,7.58
560,3.1,2.9,8.32
561,3.1,3.02,9.13
562,3.1,3.16,10.04
563,3.1,3.29,10.95
564,3.1,3.41,11.79
565,3.1,3.51,12.54
566,3.1,3.53,12.75
567,3.1,3.57,13.06
568,3.1,3.6,13.34
569,3.1,3.64,13.75
570,3.1,3.64,13.77
571,3.1,3.6,13.6
572,3.1,3.55,13.34
573,3.1,3.43,12.57
574,3.1,3.31,11.82
575,3.1,3.15,10.8
576,3.1,3.06,10.13
577,3.1,2.96,9.49
578,3.1,2.88,8.9
579,3.1,2.77,8.12
580,3.1,2.71,7.65
581,3.1,2.66,7.26
582,3.1,2.62,6.95
583,3.1,2.62,6.84
584,3.1,2.59,6.57
585,3.1,2.58,6.41
586,3.1,2.59,6.42
587,3.1,2.7,7.04
588,3.1,2.79,7.65
589,3.1,2.92,8.5
590,3.1,3.03,9.17
591,3.1,3.15,10.01
592,3.1,3.24,10.59
593,3.1,3.32,11.22
594,3.1,3.43,11.97
595,3.1,3.5,12.49
596,3.1,3.53,12.75
597,3.1,3.59,13.22
598,3.1,3.61,13.48
599,3.1,3.67,13.91
600,3.1,3.64,13.82
601,3.1,3.57,13.45
602,3.1,3.45,12.7
603,3.1,3.33,11.9
604,3.1,3.22,11.2
605,3.1,3.12,10.56
606,3.1,3,9.73
607,3.1,2.89,8.98
608,3.1,2.84,8.59
609,3.1,2.79,8.18
610,3.1,2.71,7.65
611,3.1,2.65,7.17
612,3.1,2.6,6.73
613,3.1,2.58,6.54
614,3.1,2.59,6.53
615,3.1,2.62,6.64
616,3.1,2.68,7
617,3.1,2.74,7.3
618,3.1,2.87,8.16
619,3.1,2.99,8.91
620,3.1,3.1,9.69
621,3.1,3.21,10.41
622,3.1,3.32,11.16
623,3.1,3.4,11.74
624,3.1,3.47,12.3
625,3.1,3.54,12.81
626,3.1,3.54,12.91
627,3.1,3.57,13.14
628,3.1,3.59,13.35
629,3.1,3.62,13.68
630,3.1,3.61,13.67
631,3.1,3.54,13.25
632,3.1,3.43,12.6
633,3.1,3.29,11.67
634,3.1,3.16,10.83
635,3.1,3.06,10.14
636,3.1,2.97,9.54
637,3.1,2.89,8.98
638,3.1,2.81,8.38
639,3.1,2.74,7.85
640,3.1,2.7,7.54
641,3.1,2.66,7.2
642,3.1,2.61,6.79
643,3.1,2.59,6.6
644,3.1,2.61,6.61
645,3.1,2.65,6.79
646,3.1,2.71,7.16
647,3.1,2.85,8.06
648,3.1,2.96,8.8
649,3.1,3.13,9.9
650,3.1,3.24,10.64
651,3.1,3.32,11.24
652,3.1,3.39,11.77
653,3.1,3.46,12.28
654,3.1,3.51,12.69
655,3.1,3.57,13.12
656,3.1,3.6,13.39
657,3.1,3.61,13.55
658,3.1,3.61,13.67
659,3.1,3.6,13.63
660,3.1,3.53,13.23
661,3.1,3.42,12.6
662,3.1,3.3,11.83
663,3.1,3.18,11.02
664,3.1,3.09,10.4
665,3.1,3,9.78
666,3.1,2.89,9.04
667,3.1,2.79,8.32
668,3.1,2.74,7.95
669,3.1,2.71,7.66
670,3.1,2.64,7.16
671,3.1,2.59,6.72
672,3.1,2.57,6.51
673,3.1,2.58,6.47
674,3.1,2.63,6.77
675,3.1,2.72,7.27
676,3.1,2.84,8.05
677,3.1,2.97,8.87
678,3.1,3.11,9.82
679,3.1,3.19,10.4
680,3.1,3.31,11.18
681,3.1,3.39,11.76
682,3.1,3.48,12.46
683,3.1,3.54,12.89
684,3.1,3.59,13.32
685,3.1,3.63,13.7
686,3.1,3.68,14.08
687,3.1,3.69,14.23
688,3.1,3.64,14.01
689,3.1,3.57,13.58
690,3.1,3.45,12.85
691,3.1,3.34,12.18
692,3.1,3.24,11.51
693,3.1,3.13,10.82
694,3.1,2.99,9.86
695,3.1,2.89,9.13
696,3.1,2.81,8.57
697,3.1,2.73,8
698,3.1,2.66,7.45
699,3.1,2.6,6.96
700,3.1,2.56,6.64
701,3.1,2.55,6.48
702,3.1,2.56,6.48
703,3.1,2.62,6.8
704,3.1,2.68,7.13
705,3.1,2.78,7.73
706,3.1,2.87,8.31
707,3.1,3.01,9.23
708,3.1,3.14,10.07
709,3.1,3.26,10.93
710,3.1,3.37,11.69
711,3.1,3.45,12.25
712,3.1,3.53,12.87
713,3.1,3.56,13.15
714,3.1,3.59,13.43
715,3.1,3.65,13.9
716,3.1,3.69,14.26
717,3.1,3.68,14.26
718,3.1,3.63,14.01
719,3.1,3.5,13.25
720,3.1,3.4,12.59
721,3.1,3.26,11.69
722,3.1,3.17,11.1
723,3.1,3.05,10.34
724,3.1,2.96,9.7
725,3.1,2.87,9.04
726,3.1,2.79,8.46
727,3.1,2.68,7.67
728,3.1,2.61,7.12
729,3.1,2.55,6.62
730,3.1,2.5,6.24
731,3.1,2.49,6.07
732,3.1,2.53,6.23
733,3.1,2.59,6.53
734,3.1,2.66,6.95
735,3.1,2.76,7.56
736,3.1,2.9,8.49
737,3.1,3.03,9.34
738,3.1,3.18,10.31
739,3.1,3.28,11.04
740,3.1,3.38,11.75
741,3.1,3.47,12.4
742,3.1,3.56,13.05
743,3.1,3.62,13.52
744,3.1,3.67,13.94
745,3.1,3.69,14.16
746,3.1,3.71,14.45
747,3.1,3.7,14.47
748,3.1,3.6,13.86
749,3.1,3.5,13.23
750,3.1,3.35,12.3
751,3.1,3.23,11.5
752,3.1,3.07,10.45
753,3.1,2.96,9.71
754,3.1,2.87,9.04
755,3.1,2.78,8.4
756,3.1,2.68,7.65
757,3.1,2.61,7.14
758,3.1,2.55,6.67
759,3.1,2.54,6.51
760,3.1,2.53,6.3
761,3.1,2.53,6.23
762,3.1,2.56,6.36
763,3.1,2.59,6.51
764,3.1,2.72,7.25
765,3.1,2.84,8.07
766,3.1,2.98,8.99
767,3.1,3.14,10.05
768,3.1,3.29,11.03
769,3.1,3.38,11.72
770,3.1,3.46,12.31
771,3.1,3.57,13.1
772,3.1,3.62,13.54
773,3.1,3.68,13.98
774,3.1,3.71,14.3
775,3.1,3.75,14.65
776,3.1,3.76,14.87
777,3.1,3.64,14.12
778,3.1,3.52,13.41
779,3.1,3.37,12.43
780,3.1,3.24,11.58
781,3.1,3.08,10.52
782,3.1,2.95,9.64
783,3.1,2.86,9
784,3.1,2.78,8.4
785,3.1,2.68,7.7
786,3.1,2.62,7.18
787,3.1,2.56,6.72
788,3.1,2.52,6.36
789,3.1,2.53,6.34
790,3.1,2.54,6.34
791,3.1,2.6,6.63
792,3.1,2.65,6.93
793,3.1,2.76,7.61
794,3.1,2.87,8.28
795,3.1,3.05,9.46
796,3.1,3.17,10.28
797,3.1,3.31,11.22
798,3.1,3.4,11.89
799,3.1,3.47,12.44
800,3.1,3.54,12.95
801,3.1,3.59,13.35
802,3.1,3.66,13.9
803,3.1,3.7,14.31
804,3.1,3.76,14.78
805,3.1,3.76,14.87
806,3.1,3.67,14.36
807,3.1,3.55,13.67
808,3.1,3.41,12.74
809,3.1,3.28,11.92
810,3.1,3.12,10.83
811,3.1,2.99,10
812,3.1,2.87,9.11
813,3.1,2.78,8.46
814,3.1,2.71,7.99
815,3.1,2.65,7.51
816,3.1,2.58,6.94
817,3.1,2.53,6.52
818,3.1,2.48,6.12
819,3.1,2.51,6.17
820,3.1,2.55,6.37
821,3.1,2.61,6.7
822,3.1,2.72,7.38
823,3.1,2.82,8
824,3.1,2.99,9.09
825,3.1,3.15,10.19
826,3.1,3.31,11.31
827,3.1,3.43,12.12
828,3.1,3.53,12.87
829,3.1,3.61,13.45
830,3.1,3.65,13.85
831,3.1,3.68,14.11
832,3.1,3.71,14.44
833,3.1,3.74,14.69
834,3.1,3.77,15.03
835,3.1,3.69,14.6
836,3.1,3.56,13.82
837,3.1,3.4,12.8
838,3.1,3.27,11.93
839,3.1,3.13,11.01
840,3.1,3.01,10.21
841,3.1,2.88,9.31
842,3.1,2.78,8.61
843,3.1,2.7,7.98
844,3.1,2.64,7.51
845,3.1,2.58,7.06
846,3.1,2.57,6.87
847,3.1,2.51,6.38
848,3.1,2.5,6.25
849,3.1,2.54,6.41
850,3.1,2.58,6.56
851,3.1,2.68,7.2
852,3.1,2.79,7.88
853,3.1,2.92,8.74
854,3.1,3.07,9.69
855,3.1,3.23,10.76
856,3.1,3.37,11.77
857,3.1,3.49,12.64
858,3.1,3.57,13.21
859,3.1,3.62,13.64
860,3.1,3.66,14
861,3.1,3.7,14.33
862,3.1,3.72,14.62
863,3.1,3.73,14.73
864,3.1,3.69,14.62
865,3.1,3.56,13.78
866,3.1,3.45,13.12
867,3.1,3.31,12.23
868,3.1,3.2,11.48
869,3.1,3.1,10.81
870,3.1,2.99,10.05
871,3.1,2.88,9.33
872,3.1,2.77,8.5
873,3.1,2.69,7.92
874,3.1,2.63,7.43
875,3.1,2.57,6.97
876,3.1,2.54,6.71
877,3.1,2.53,6.5
878,3.1,2.55,6.58
879,3.1,2.6,6.85
880,3.1,2.68,7.27
881,3.1,2.75,7.68
882,3.1,2.87,8.47
883,3.1,3,9.32
884,3.1,3.17,10.45
885,3.1,3.32,11.48
886,3.1,3.42,12.23
887,3.1,3.5,12.84
888,3.1,3.59,13.49
889,3.1,3.64,13.91
890,3.1,3.68,14.24
891,3.1,3.69,14.42
892,3.1,3.72,14.69
893,3.1,3.73,14.88
894,3.1,3.67,14.6
895,3.1,3.58,14.06
896,3.1,3.41,12.97
897,3.1,3.26,12.01
898,3.1,3.14,11.18
899,3.1,3.04,10.51
900,3.1,2.91,9.64
901,3.1,2.8,8.83
902,3.1,2.7,8.12
903,3.1,2.63,7.58
904,3.1,2.56,7.05
905,3.1,2.54,6.82
906,3.1,2.53,6.63
907,3.1,2.52,6.46
908,3.1,2.53,6.48
909,3.1,2.63,7.04
910,3.1,2.69,7.4
911,3.1,2.79,8.01
912,3.1,2.9,8.75
913,3.1,3.07,9.83
914,3.1,3.18,10.61
915,3.1,3.31,11.5
916,3.1,3.41,12.2
917,3.1,3.51,12.92
918,3.1,3.59,13.57
919,3.1,3.66,14.09
920,3.1,3.73,14.65
921,3.1,3.78,15.13
922,3.1,3.8,15.33
923,3.1,3.71,14.88
924,3.1,3.62,14.33
925,3.1,3.45,13.24
926,3.1,3.31,12.34
927,3.1,3.17,11.44
928,3.1,3.07,10.75
929,3.1,2.96,9.98
930,3.1,2.84,9.15
931,3.1,2.72,8.27
932,3.1,2.62,7.58
933,3.1,2.55,7.02
934,3.1,2.49,6.52
935,3.1,2.45,6.17
936,3.1,2.46,6.08
937,3.1,2.51,6.32
938,3.1,2.58,6.74
939,3.1,2.66,7.18
940,3.1,2.77,7.88
941,3.1,2.89,8.63
942,3.1,3.05,9.72
943,3.1,3.18,10.6
944,3.1,3.33,11.62
945,3.1,3.44,12.42
946,3.1,3.54,13.17
947,3.1,3.65,13.99
948,3.1,3.71,14.45
949,3.1,3.76,14.87
950,3.1,3.76,15.03
951,3.1,3.8,15.37
952,3.1,3.76,15.19
953,3.1,3.65,14.59
954,3.1,3.49,13.57
955,3.1,3.39,12.93
956,3.1,3.24,11.99
957,3.1,3.12,11.15
958,3.1,2.97,10.17
959,3.1,2.86,9.37
960,3.1,2.73,8.45
961,3.1,2.64,7.78
962,3.1,2.56,7.13
963,3.1,2.52,6.8
964,3.1,2.44,6.16
965,3.1,2.43,6.01
966,3.1,2.45,6
967,3.1,2.47,6.07
968,3.1,2.58,6.69
969,3.1,2.68,7.3
970,3.1,2.84,8.33
971,3.1,3.01,9.49
972,3.1,3.18,10.59
973,3.1,3.33,11.64
974,3.1,3.43,12.39
975,3.1,3.55,13.26
976,3.1,3.64,13.93
977,3.1,3.71,14.5
978,3.1,3.78,15.04
979,3.1,3.77,15.08
980,3.1,3.76,15.09
981,3.1,3.7,14.85
982,3.1,3.62,14.35
983,3.1,3.47,13.41
984,3.1,3.36,12.73
985,3.1,3.21,11.74
986,3.1,3.08,10.88
987,3.1,2.93,9.88
988,3.1,2.82,9.07
989,3.1,2.69,8.16
990,3.1,2.61,7.57
991,3.1,2.55,7.04
992,3.1,2.52,6.77
993,3.1,2.47,6.35
994,3.1,2.44,6.04
995,3.1,2.46,6.08
996,3.1,2.51,6.33
997,3.1,2.63,6.99
998,3.1,2.73,7.64
999,3.1,2.87,8.55
1000,3.1,3.01,9.46
